ID,SoundKitID,FileDataID,Frequency,Volume,PlayerConditionID
13472,11294,600977,1,1,0
13473,11294,600983,1,1,0
13474,11294,600989,1,1,0
13475,11294,600995,1,1,0
13476,11294,600965,1,1,0
13477,11294,600962,1,1,0
13478,11294,600992,1,1,0
13479,11294,601001,1,1,0
13480,11295,600968,1,1,0
13481,11295,600980,1,1,0
13482,11295,600971,1,1,0
13483,11296,600998,1,1,0
13484,11296,600986,1,1,0
13485,11296,600974,1,1,0
13486,11297,552332,1,1,0
13487,11298,552334,1,1,0
13488,11299,552333,1,1,0
13489,11300,552335,1,1,0
13490,11301,601010,1,1,0
13491,11301,601037,1,1,0
13492,11301,601007,1,1,0
13493,11301,601019,1,1,0
13494,11302,601025,1,1,0
13495,11302,601016,1,1,0
13496,11302,601034,1,1,0
13497,11302,601022,1,1,0
13498,11302,601028,1,1,0
13499,11303,601004,1,1,0
13500,11303,601013,1,1,0
13501,11303,601031,1,1,0
13502,11304,553785,1,1,0
13503,11305,553783,1,1,0
13504,11306,553780,1,1,0
13505,11307,553781,1,1,0
13506,11308,553782,1,1,0
13507,11309,553784,1,1,0
13508,11310,601316,1,1,0
13509,11310,601322,1,1,0
13510,11310,601304,1,1,0
13511,11310,601310,1,1,0
13512,11310,601313,1,1,0
13513,11311,601301,1,1,0
13514,11311,601325,1,1,0
13515,11311,601319,1,1,0
13516,11311,601307,1,1,0
13517,11312,553788,1,1,0
13518,11313,553791,1,1,0
13519,11314,553789,1,1,0
13520,11315,553786,1,1,0
13521,11316,553787,1,1,0
13522,11317,553790,1,1,0
13523,11318,601355,1,1,0
13524,11318,601340,1,1,0
13525,11318,601349,1,1,0
13526,11318,601331,1,1,0
13527,11318,601337,1,1,0
13528,11319,601361,1,1,0
13529,11319,601364,1,1,0
13530,11319,601358,1,1,0
13531,11319,601334,1,1,0
13532,11319,601343,1,1,0
13533,11320,601328,1,1,0
13534,11320,601346,1,1,0
13535,11320,601352,1,1,0
13536,11321,555831,1,1,0
13537,11322,555827,1,1,0
13538,11323,555828,1,1,0
13539,11324,555835,1,1,0
13540,11325,555830,1,1,0
13541,11326,555834,1,1,0
13542,11327,555833,1,1,0
13543,11328,555829,1,1,0
13544,11329,555832,1,1,0
13545,11330,601628,1,1,0
13546,11330,601637,1,1,0
13547,11330,601643,1,1,0
13548,11330,601622,1,1,0
13549,11331,601631,1,1,0
13550,11331,601625,1,1,0
13551,11331,601640,1,1,0
13552,11331,601646,1,1,0
13553,11331,601634,1,1,0
13554,11332,547344,1,1,0
13555,11333,547354,1,1,0
13556,11334,547337,1,1,0
13557,11335,547345,1,1,0
13558,11336,547348,1,1,0
13559,11337,547349,1,1,0
13560,11338,547352,1,1,0
13561,11339,547340,1,1,0
13562,11340,547347,1,1,0
13563,11341,547351,1,1,0
13564,11341,547342,1,1,0
13565,11341,547338,1,1,0
13566,11342,547339,1,1,0
13567,11342,547350,1,1,0
13568,11342,547353,1,1,0
13569,11343,547343,1,1,0
13570,11343,547341,1,1,0
13571,11343,547346,1,1,0
13572,11344,547358,1,1,0
13573,11345,547363,1,1,0
13574,11346,547356,1,1,0
13575,11347,547357,1,1,0
13576,11348,547360,1,1,0
13577,11349,547362,1,1,0
13578,11350,547355,1,1,0
13579,11351,547361,1,1,0
13580,11352,547359,1,1,0
13581,11353,599273,1,1,0
13582,11353,599276,1,1,0
13583,11353,599294,1,1,0
13584,11354,599288,1,1,0
13585,11354,599285,1,1,0
13586,11354,599291,1,1,0
13587,11354,599270,1,1,0
13588,11354,599282,1,1,0
13589,11354,599279,1,1,0
13590,11355,551337,1,1,0
13591,11356,551335,1,1,0
13592,11357,551333,1,1,0
13593,11358,551341,1,1,0
13594,11359,551334,1,1,0
13595,11360,551336,1,1,0
13596,11361,551340,1,1,0
13597,11362,551339,1,1,0
13598,11363,551338,1,1,0
13599,11364,600473,1,1,0
13600,11364,600467,1,1,0
13601,11364,600491,1,1,0
13602,11364,600497,1,1,0
13603,11365,600500,1,1,0
13604,11365,600485,1,1,0
13605,11365,600482,1,1,0
13606,11365,600476,1,1,0
13607,11366,600503,1,1,0
13608,11366,600470,1,1,0
13609,11366,600494,1,1,0
13610,11366,600488,1,1,0
13611,11366,600479,1,1,0
13612,11367,551843,1,1,0
13613,11368,551841,1,1,0
13614,11369,551842,1,1,0
13615,11370,551844,1,1,0
13616,11371,551846,1,1,0
13617,11372,551840,1,1,0
13618,11373,551847,1,1,0
13619,11374,551848,1,1,0
13620,11375,551845,1,1,0
13621,11376,551839,1,1,0
13622,11377,600851,1,1,0
13623,11377,600860,1,1,0
13624,11377,600863,1,1,0
13625,11377,600869,1,1,0
13626,11377,600857,1,1,0
13627,11378,600872,1,1,0
13628,11378,600845,1,1,0
13629,11378,600848,1,1,0
13630,11378,600866,1,1,0
13631,11379,600839,1,1,0
13632,11379,600842,1,1,0
13633,11379,600875,1,1,0
13634,11379,600854,1,1,0
13635,11380,543491,1,1,0
13636,11381,543479,1,1,0
13637,11382,543477,1,1,0
13638,11383,543490,1,1,0
13639,11384,543481,1,1,0
13640,11385,543484,1,1,0
13641,11386,543483,1,1,0
13642,11387,543488,1,1,0
13643,11388,543476,1,1,0
13644,11389,543473,1,1,0
13645,11390,543495,1,1,0
13646,11391,543486,1,1,0
13647,11392,543485,1,1,0
13648,11393,543482,1,1,0
13649,11394,543494,1,1,0
13650,11395,543493,1,1,0
13651,11396,598844,1,1,0
13652,11396,598829,1,1,0
13653,11396,598847,1,1,0
13654,11396,598835,1,1,0
13655,11397,598832,1,1,0
13656,11397,598841,1,1,0
13657,11397,598838,1,1,0
13658,11398,598820,1,1,0
13659,11398,598826,1,1,0
13660,11398,598823,1,1,0
13661,11399,548277,1,1,0
13662,11400,548280,1,1,0
13663,11401,548279,1,1,0
13664,11402,548275,1,1,0
13665,11403,548276,1,1,0
13666,11404,548281,1,1,0
13667,11405,548278,1,1,0
13668,11406,599354,1,1,0
13669,11406,599351,1,1,0
13670,11406,599357,1,1,0
13671,11406,599345,1,1,0
13672,11406,599360,1,1,0
13673,11407,599342,1,1,0
13674,11407,599348,1,1,0
13675,11407,599339,1,1,0
13676,11407,599336,1,1,0
13677,11408,548284,1,1,0
13678,11409,548288,1,1,0
13679,11410,548282,1,1,0
13680,11411,548283,1,1,0
13681,11412,548286,1,1,0
13682,11413,548285,1,1,0
13683,11414,548287,1,1,0
13684,11415,548292,1,1,0
13685,11416,548293,1,1,0
13686,11417,548289,1,1,0
13687,11418,548290,1,1,0
13688,11419,548294,1,1,0
13689,11420,548295,1,1,0
13690,11421,548291,1,1,0
13691,11422,549668,1,1,0
13692,11423,549670,1,1,0
13693,11424,549665,1,1,0
13694,11425,549666,1,1,0
13695,11426,549669,1,1,0
13696,11427,549671,1,1,0
13697,11428,549667,1,1,0
13698,11429,600158,1,1,0
13699,11429,600176,1,1,0
13700,11429,600179,1,1,0
13701,11429,600131,1,1,0
13702,11429,600134,1,1,0
13703,11429,600152,1,1,0
13704,11429,600140,1,1,0
13705,11429,600164,1,1,0
13706,11429,600137,1,1,0
13707,11430,600161,1,1,0
13708,11430,600182,1,1,0
13709,11430,600143,1,1,0
13710,11430,600149,1,1,0
13711,11430,600173,1,1,0
13712,11431,600170,1,1,0
13713,11431,600167,1,1,0
13714,11431,600155,1,1,0
13715,11431,600146,1,1,0
13716,11432,551378,1,1,0
13717,11433,551379,1,1,0
13718,11434,551377,1,1,0
13719,11435,551381,1,1,0
13720,11436,551380,1,1,0
13721,11437,551375,1,1,0
13722,11438,551376,1,1,0
13723,11439,551374,1,1,0
13724,11440,551865,1,1,0
13725,11441,551859,1,1,0
13726,11442,551864,1,1,0
13727,11443,551863,1,1,0
13728,11444,551861,1,1,0
13729,11445,551862,1,1,0
13730,11446,551860,1,1,0
13731,11447,600917,1,1,0
13732,11447,600923,1,1,0
13733,11447,600902,1,1,0
13734,11447,600881,1,1,0
13735,11447,600911,1,1,0
13736,11447,600878,1,1,0
13737,11447,600884,1,1,0
13738,11448,600908,1,1,0
13739,11448,600920,1,1,0
13740,11448,600896,1,1,0
13741,11448,600887,1,1,0
13742,11448,600890,1,1,0
13743,11448,600926,1,1,0
13744,11448,600914,1,1,0
13745,11449,600893,1,1,0
13746,11449,600899,1,1,0
13747,11449,600905,1,1,0
13748,11450,551943,1,1,0
13749,11451,551940,1,1,0
13750,11452,551933,1,1,0
13751,11453,551929,1,1,0
13752,11454,551941,1,1,0
13753,11455,551936,1,1,0
13754,11456,551937,1,1,0
13755,11457,551931,1,1,0
13756,11458,551938,1,1,0
13757,11459,551928,1,1,0
13758,11460,551932,1,1,0
13759,11460,551934,1,1,0
13760,11460,551927,1,1,0
13761,11460,551926,1,1,0
13762,11461,551939,1,1,0
13763,11461,551944,1,1,0
13764,11461,551935,1,1,0
13765,11462,551925,1,1,0
13766,11462,551942,1,1,0
13767,11462,551930,1,1,0
13768,11463,552499,1,1,0
13769,11464,552510,1,1,0
13770,11465,552506,1,1,0
13771,11466,552503,1,1,0
13772,11467,552486,1,1,0
13773,11468,552487,1,1,0
13774,11469,552516,1,1,0
13775,11470,552496,1,1,0
13776,11471,552514,1,1,0
13777,11472,552500,1,1,0
13778,11473,552509,1,1,0
13779,11474,552512,1,1,0
13780,11475,552493,1,1,0
13781,11476,552520,1,1,0
13782,11477,552491,1,1,0
13783,11478,552518,1,1,0
13784,11479,552513,1,1,0
13785,11480,552482,1,1,0
13786,11481,552484,1,1,0
13787,11482,553566,1,1,0
13788,11483,553564,1,1,0
13789,11484,553565,1,1,0
13790,11485,553563,1,1,0
13791,11486,553561,1,1,0
13792,11487,553560,1,1,0
13793,11488,553562,1,1,0
13794,11489,601274,1,1,0
13795,11489,601292,1,1,0
13796,11489,601289,1,1,0
13797,11489,601280,1,1,0
13798,11489,601283,1,1,0
13799,11489,601298,1,1,0
13800,11490,601268,1,1,0
13801,11490,601286,1,1,0
13802,11490,601295,1,1,0
13803,11490,601271,1,1,0
13804,11490,601277,1,1,0
13805,11491,554633,1,1,0
13806,11492,554632,1,1,0
13807,11493,554636,1,1,0
13808,11494,554631,1,1,0
13809,11495,554635,1,1,0
13810,11496,554639,1,1,0
13811,11497,554634,1,1,0
13812,11498,554638,1,1,0
13813,11499,554637,1,1,0
13814,11500,554640,1,1,0
13815,11501,555852,1,1,0
13816,11502,555851,1,1,0
13817,11503,555844,1,1,0
13818,11504,555849,1,1,0
13819,11505,555845,1,1,0
13820,11506,555846,1,1,0
13821,11507,555850,1,1,0
13822,11508,555853,1,1,0
13823,11509,555843,1,1,0
13824,11510,555847,1,1,0
13825,11511,555848,1,1,0
13826,11512,561713,1,1,0
13827,11513,561708,1,1,0
13828,11514,561711,1,1,0
13829,11515,561704,1,1,0
13830,11516,561705,1,1,0
13831,11517,561706,1,1,0
13832,11518,561709,1,1,0
13833,11519,561712,1,1,0
13834,11520,561707,1,1,0
13835,11521,561710,1,1,0
13836,11522,602615,1,1,0
13837,11522,602627,1,1,0
13838,11522,602603,1,1,0
13839,11523,602597,1,1,0
13840,11523,602618,1,1,0
13841,11523,602609,1,1,0
13842,11523,602612,1,1,0
13843,11523,602606,1,1,0
13844,11523,602624,1,1,0
13845,11523,602621,1,1,0
13846,11523,602600,1,1,0
13847,11524,563732,1,1,0
13848,11525,563736,1,1,0
13849,11526,563730,1,1,0
13850,11527,563735,1,1,0
13851,11528,563733,1,1,0
13852,11529,563734,1,1,0
13853,11530,563731,1,1,0
13854,11531,553618,1,1,0
13855,11532,553600,1,1,0
13856,11533,553621,1,1,0
13857,11534,553596,1,1,0
13858,11535,553605,1,1,0
13859,11536,553613,1,1,0
13860,11537,553616,1,1,0
13861,11538,553609,1,1,0
13862,11539,553611,1,1,0
13863,11540,553610,1,1,0
13864,11541,553617,1,1,0
13865,11542,553615,1,1,0
13866,11543,553619,1,1,0
13867,11544,553601,1,1,0
13868,11545,543831,1,1,0
13869,11546,566565,1,1,0
13870,11547,565318,1,1,0
13871,11547,565859,1,1,0
13872,11547,565354,1,1,0
13873,11548,566346,1,1,0
13874,11549,565407,1,1,0
13875,11550,595015,1,1,0
13876,11550,595006,1,1,0
13877,11550,595009,1,1,0
13878,11551,595021,1,1,0
13879,11551,595000,1,1,0
13880,11551,594997,1,1,0
13881,11552,552495,1,1,0
13882,11552,552488,1,1,0
13883,11552,552480,1,1,0
13884,11552,552489,1,1,0
13885,11552,552511,1,1,0
13886,11552,552519,1,1,0
13887,11552,552492,1,1,0
13888,11552,552505,1,1,0
13889,11553,566256,1,1,0
13890,11554,566442,1,1,0
13891,11555,566850,1,1,0
13892,11556,566480,1,1,0
13893,11557,553381,1,1,0
13894,11557,553382,1,1,0
13895,11557,553383,1,1,0
13896,11557,553373,1,1,0
13897,11558,553378,1,1,0
13898,11558,553380,1,1,0
13899,11558,553379,1,1,0
13900,11558,553375,1,1,0
13901,11559,553374,1,1,0
13902,11560,553376,1,1,0
13903,11561,553377,1,1,0
13904,11562,569834,1,1,0
13905,11563,566374,1,1,0
13906,11564,566920,1,1,0
13907,11565,566732,1,1,0
13908,11566,566764,1,1,0
13909,11567,565672,1,1,0
13910,11568,566982,1,1,0
13911,11569,566606,1,1,0
13912,11570,566182,1,1,0
13913,11571,567077,1,1,0
13914,11572,552537,1,1,0
13915,11572,552539,1,1,0
13916,11572,552540,1,1,0
13917,11572,552534,1,1,0
13918,11573,552541,1,1,0
13919,11573,552536,1,1,0
13920,11573,552538,1,1,0
13921,11574,552535,1,1,0
13922,11575,552542,1,1,0
13923,11576,566787,1,1,0
13924,11577,566849,1,1,0
13925,11578,566010,1,1,0
13926,11579,565696,1,1,0
13927,11580,565489,1,1,0
13928,11581,602312,1,1,0
13929,11581,602300,1,1,0
13930,11581,602309,1,1,0
13931,11581,602306,1,1,0
13932,11582,602303,1,1,0
13933,11584,552498,1,1,0
13934,11584,552507,1,1,0
13935,11584,552517,1,1,0
13936,11584,552501,1,1,0
13937,11584,552497,1,1,0
13938,11584,552502,1,1,0
13939,11585,552485,1,1,0
13940,11585,552504,1,1,0
13941,11585,552508,1,1,0
13942,11586,552515,1,1,0
13943,11586,552483,1,1,0
13944,11588,567002,1,1,0
13945,11589,567142,1,1,0
13946,11590,565374,1,1,0
13947,11591,566196,1,1,0
13948,11592,566345,1,1,0
13949,11593,565381,1,1,0
13950,11593,566727,1,1,0
13951,11593,566219,1,1,0
13952,11593,567100,1,1,0
13953,11593,566136,1,1,0
13954,11594,566443,1,1,0
13955,11594,565626,1,1,0
13956,11594,567053,1,1,0
13957,11594,567023,1,1,0
13958,11594,565562,1,1,0
13959,11595,566121,1,1,0
13960,11595,566877,1,1,0
13961,11595,566543,1,1,0
13962,11595,566430,1,1,0
13963,11595,565631,1,1,0
13964,11596,567184,1,1,0
13965,11597,569842,1,1,0
13966,11598,569839,1,1,0
13967,11599,566512,1,1,0
13968,11600,543475,1,1,0
13969,11601,543487,1,1,0
13970,11602,543474,1,1,0
13971,11603,543480,1,1,0
13972,11604,543492,1,1,0
13973,11605,543489,1,1,0
13974,11606,543478,1,1,0
13975,11607,543496,1,1,0
13976,11608,552494,1,1,0
13977,11609,552490,1,1,0
13978,11610,552481,1,1,0
13979,11611,557678,1,1,0
13980,11612,557679,1,1,0
13981,11613,557680,1,1,0
13982,11614,557681,1,1,0
13983,11615,557682,1,1,0
13984,11616,553606,1,1,0
13985,11616,553595,1,1,0
13986,11616,553602,1,1,0
13987,11616,553598,1,1,0
13988,11616,553599,1,1,0
13989,11616,553620,1,1,0
13990,11616,553604,1,1,0
13991,11617,553607,1,1,0
13992,11617,553622,1,1,0
13993,11617,553612,1,1,0
13994,11617,553608,1,1,0
13995,11618,553623,1,1,0
13996,11618,553597,1,1,0
13997,11618,553603,1,1,0
13998,11618,553614,1,1,0
13999,11619,565834,1,1,0
14000,11620,565834,1,1,0
14001,11621,565834,1,1,0
14002,11622,565698,1,1,0
14003,11623,565407,1,1,0
14004,11624,565407,1,1,0
14005,11625,565407,1,1,0
14006,11626,565407,1,1,0
14007,11627,567280,1,1,0
14008,11628,567281,1,1,0
14009,11629,567279,1,1,0
14010,11630,567278,1,1,0
14011,11631,567283,1,1,0
14012,11632,567282,1,1,0
14013,11633,567277,1,1,0
14014,11634,567276,1,1,0
14015,11635,567274,1,1,0
14016,11636,566486,1,1,0
14017,11638,566870,1,1,0
14018,11639,566236,1,1,0
14019,11640,566236,1,1,0
14020,11641,566236,1,1,0
14021,11642,566236,1,1,0
14022,11643,566236,1,1,0
14023,11644,566162,1,1,0
14024,11645,568888,1,1,0
14025,11646,560768,1,1,0
14026,11646,560769,1,1,0
14027,11647,537335,1,1,0
14028,11648,569206,1,1,0
14029,11649,567616,1,1,0
14030,11650,53407,1,1,0
14031,11650,53408,1,1,0
14032,11650,53409,1,1,0
14033,11650,53410,1,1,0
14034,11650,53411,1,1,0
14035,11650,53412,1,1,0
14036,11650,53414,1,1,0
14037,11650,53415,1,1,0
14038,11651,53407,1,1,0
14039,11651,53408,1,1,0
14040,11651,53409,1,1,0
14041,11651,53410,1,1,0
14042,11651,53411,1,1,0
14043,11651,53412,1,1,0
14044,11651,53413,1,1,0
14045,11651,53414,1,1,0
14046,11651,53415,1,1,0
14047,11652,53407,1,1,0
14048,11652,53408,1,1,0
14049,11652,53409,1,1,0
14050,11652,53410,1,1,0
14051,11652,53411,1,1,0
14052,11652,53412,1,1,0
14053,11652,53413,1,1,0
14054,11652,53414,1,1,0
14055,11652,53415,1,1,0
14056,11653,53408,1,1,0
14057,11653,53409,1,1,0
14058,11653,53411,1,1,0
14059,11653,53412,1,1,0
14060,11653,53414,1,1,0
14061,11653,53415,1,1,0
14062,11654,53407,1,1,0
14063,11655,53413,1,1,0
14064,11656,53408,1,1,0
14065,11657,53406,1,1,0
14066,11658,568758,1,1,0
14067,11660,569073,1,1,0
14068,11661,565720,1,1,0
14069,11662,566669,1,1,0
14070,11663,565555,1,1,0
14071,11664,551361,1,1,0
14072,11665,551357,1,1,0
14073,11665,551356,1,1,0
14074,11665,551358,1,1,0
14075,11666,551355,1,1,0
14076,11666,551359,1,1,0
14077,11666,551353,1,1,0
14078,11667,551354,1,1,0
14079,11668,551360,1,1,0
14080,11669,568569,1,1,0
14081,11670,547318,1,1,0
14082,11670,547309,1,1,0
14083,11670,547312,1,1,0
14084,11670,547308,1,1,0
14085,11671,566519,1,1,0
14086,11672,558160,1,1,0
14087,11672,558159,1,1,0
14088,11672,558158,1,1,0
14089,11673,566647,1,1,0
14090,11674,566240,1,1,0
14091,11675,567154,1,1,0
14092,11676,566273,1,1,0
14093,11677,566191,1,1,0
14094,11678,566076,1,1,0
14095,11679,567123,1,1,0
14096,11680,565800,1,1,0
14097,11681,565536,1,1,0
14098,11682,567002,1,1,0
14099,11683,567142,1,1,0
14100,11684,565374,1,1,0
14101,11685,566196,1,1,0
14102,11687,567123,1,1,0
14103,11688,568886,1,1,0
14104,11688,568241,1,1,0
14105,11688,568093,1,1,0
14106,11689,568858,1,1,0
14107,11690,556109,1,1,0
14108,11690,556107,1,1,0
14109,11690,556118,1,1,0
14110,11691,556117,1,1,0
14111,11691,556110,1,1,0
14112,11691,556111,1,1,0
14113,11692,556112,1,1,0
14114,11693,556121,1,1,0
14115,11694,556120,1,1,0
14116,11695,556119,1,1,0
14117,11696,53306,1,1,0
14118,11696,53307,1,1,0
14119,11696,53310,1,1,0
14120,11696,53311,1,1,0
14121,11696,53312,1,1,0
14122,11696,53315,1,1,0
14123,11696,53316,1,1,0
14124,11696,53317,1,1,0
14125,11696,53334,1,1,0
14126,11696,53335,1,1,0
14127,11697,53320,1,1,0
14128,11697,53321,1,1,0
14129,11697,53323,1,1,0
14130,11697,53322,1,1,0
14131,11697,53471,1,1,0
14132,11697,53472,1,1,0
14133,11698,53312,1,1,0
14134,11698,53313,1,1,0
14135,11698,53314,1,1,0
14136,11699,53308,1,1,0
14137,11699,53309,1,1,0
14139,11699,53335,1,1,0
14140,11700,53330,1,1,0
14141,11700,53331,1,1,0
14142,11700,53332,1,1,0
14143,11701,53312,1,1,0
14144,11701,53315,1,1,0
14145,11701,53316,1,1,0
14146,11701,53318,1,1,0
14147,11701,53338,1,1,0
14148,11701,53339,1,1,0
14149,11701,53331,1,1,0
14150,11702,53325,1,1,0
14151,11702,53326,1,1,0
14152,11702,53327,1,1,0
14153,11702,53328,1,1,0
14154,11702,53336,1,1,0
14155,11702,53337,1,1,0
14156,11703,53308,1,1,0
14157,11703,53460,1,1,0
14158,11703,53461,1,1,0
14159,11703,53478,1,1,0
14160,11703,53479,1,1,0
14161,11703,53313,1,1,0
14162,11703,53314,1,1,0
14163,11704,53315,1,1,0
14164,11705,53319,1,1,0
14165,11706,53309,1,1,0
14166,11707,53308,1,1,0
14167,11708,53340,1,1,0
14168,11709,53305,1,1,0
14169,11710,53329,1,1,0
14170,11711,53333,1,1,0
14171,11712,565657,1,1,0
14172,11713,566072,1,1,0
14173,11714,595024,1,1,0
14174,11715,595003,1,1,0
14175,11716,53324,1,1,0
14176,11717,53345,1,1,0
14177,11718,53318,1,1,0
14178,11719,53333,1,1,0
14179,11720,53329,1,1,0
14180,11721,53346,1,1,0
14181,11722,53348,1,1,0
14182,11723,53340,1,1,0
14183,11724,53349,1,1,0
14184,11725,53347,1,1,0
14185,11726,53342,1,1,0
14186,11727,53341,1,1,0
14187,11728,53343,1,1,0
14188,11729,53305,1,1,0
14189,11730,53344,1,1,0
14190,11731,53406,1,1,0
14191,11732,565538,1,1,0
14192,11733,565417,1,1,0
14193,11734,566241,1,1,0
14194,11735,566946,1,1,0
14195,11736,565324,1,1,0
14196,11737,595012,1,1,0
14197,11738,595018,1,1,0
14198,11739,566737,1,1,0
14199,11741,566261,1,1,0
14200,11742,566558,1,1,0
14201,11743,566654,1,1,0
14202,11744,565836,1,1,0
14203,11745,565985,1,1,0
14204,11746,568888,1,1,0
14205,11747,566577,1,1,0
14209,11749,560811,1,1,0
14210,11749,560812,1,1,0
14211,11749,560813,1,1,0
14212,11750,548043,1,1,0
14213,11750,548042,1,1,0
14214,11750,548041,1,1,0
14215,11751,594697,1,1,0
14216,11752,561392,1,1,0
14217,11752,561398,1,1,0
14218,11752,561395,1,1,0
14219,11753,548067,1,1,0
14220,11754,569518,1,1,0
14221,11755,569664,1,1,0
14222,11756,568975,1,1,0
14223,11757,568232,1,1,0
14224,11758,569335,1,1,0
14225,11759,568156,1,1,0
14226,11760,569029,1,1,0
14227,11760,569431,1,1,0
14228,11760,569618,1,1,0
14229,11760,568609,1,1,0
14230,11760,568901,1,1,0
14231,11760,568294,1,1,0
14232,11760,568996,1,1,0
14233,11760,569287,1,1,0
14234,11761,569001,1,1,0
14235,11761,568525,1,1,0
14236,11761,568308,1,1,0
14237,11762,568751,1,1,0
14238,11762,569739,1,1,0
14239,11762,569191,1,1,0
14240,11763,568696,1,1,0
14241,11764,568696,1,1,0
14242,11769,568678,1,1,0
14243,11770,53281,1,1,0
14244,11771,53637,1,1,0
14245,11772,569736,1,1,0
14246,11773,567275,1,1,0
14247,11774,551932,1,1,0
14248,11774,551934,1,1,0
14249,11774,551927,1,1,0
14250,11774,551926,1,1,0
14251,11775,551939,1,1,0
14252,11775,551944,1,1,0
14253,11775,551935,1,1,0
14254,11776,551925,1,1,0
14255,11776,551942,1,1,0
14256,11776,551930,1,1,0
14257,11777,569031,1,1,0
14258,11778,549870,1,1,0
14259,11778,549872,1,1,0
14260,11778,549869,1,1,0
14261,11778,549868,1,1,0
14262,11779,549873,1,1,0
14263,11779,549874,1,1,0
14264,11779,549866,1,1,0
14265,11780,549867,1,1,0
14266,11781,549871,1,1,0
14267,11783,558168,1,1,0
14268,11783,558173,1,1,0
14269,11783,558170,1,1,0
14270,11783,558174,1,1,0
14271,11784,560797,1,1,0
14272,11784,560795,1,1,0
14273,11784,560796,1,1,0
14274,11784,560790,1,1,0
14275,11784,560793,1,1,0
14276,11785,561112,1,1,0
14277,11785,561116,1,1,0
14278,11785,561115,1,1,0
14279,11786,569029,1,1,0
14280,11786,569431,1,1,0
14281,11786,569618,1,1,0
14282,11786,568609,1,1,0
14283,11786,568901,1,1,0
14284,11786,568294,1,1,0
14285,11786,568996,1,1,0
14286,11787,603014,1,1,0
14287,11788,568232,1,1,0
14288,11789,563661,1,1,0
14289,11789,563663,1,1,0
14290,11789,563660,1,1,0
14291,11790,568516,1,1,0
14296,11791,568516,1,1,0
14301,11792,568024,1,1,0
14302,11792,568305,1,1,0
14303,11792,568120,1,1,0
14304,11793,543471,1,1,0
14305,11794,543469,1,1,0
14306,11794,543466,1,1,0
14307,11794,543465,1,1,0
14308,11795,543467,1,1,0
14309,11795,543470,1,1,0
14310,11796,543464,1,1,0
14311,11797,543468,1,1,0
14312,11798,543472,1,1,0
14313,11799,601265,1,1,0
14314,11799,601259,1,1,0
14315,11799,601262,1,1,0
14321,11801,556000,1,1,0
14322,11802,556000,1,1,0
14324,11804,566719,1,1,0
14325,11805,53762,1,1,0
14326,11805,53763,1,1,0
14327,11805,53764,1,1,0
14328,11805,53765,1,1,0
14329,11805,53766,1,1,0
14330,11805,53767,1,1,0
14331,11806,53739,1,1,0
14332,11806,53740,1,1,0
14333,11806,53741,1,1,0
14334,11806,53742,1,1,0
14335,11806,53743,1,1,0
14336,11807,569389,1,1,0
14337,11807,569177,1,1,0
14338,11807,569132,1,1,0
14339,11808,568551,1,1,0
14340,11808,568248,1,1,0
14341,11808,569239,1,1,0
14342,11809,568925,1,1,0
14343,11810,228572,1,1,0
14344,11811,228575,1,1,0
14345,11812,228573,1,1,0
14346,11813,228574,1,1,0
14347,11814,228576,1,1,0
14348,11815,228577,1,1,0
14349,11816,557745,1,1,0
14350,11816,557748,1,1,0
14351,11816,557743,1,1,0
14352,11816,557744,1,1,0
14353,11817,557818,1,1,0
14354,11817,557817,1,1,0
14355,11817,557820,1,1,0
14356,11817,557824,1,1,0
14357,11817,557823,1,1,0
14363,11819,552105,1,1,0
14364,11819,552111,1,1,0
14365,11819,552107,1,1,0
14366,11819,552106,1,1,0
14367,11820,552109,1,1,0
14368,11820,552108,1,1,0
14369,11820,552110,1,1,0
14370,11820,552104,1,1,0
14375,11822,557816,1,1,0
14376,11822,557821,1,1,0
14377,11822,557819,1,1,0
14378,11822,557825,1,1,0
14379,11822,557822,1,1,0
14380,11823,557747,1,1,0
14381,11823,557742,1,1,0
14382,11823,557746,1,1,0
14383,11825,558599,1,1,0
14384,11825,558601,1,1,0
14385,11825,558604,1,1,0
14386,11825,558602,1,1,0
14387,11825,558593,1,1,0
14388,11826,558596,1,1,0
14389,11826,558595,1,1,0
14390,11826,558594,1,1,0
14391,11826,558598,1,1,0
14392,11827,558597,1,1,0
14393,11828,558603,1,1,0
14394,11829,558605,1,1,0
14395,11830,558600,1,1,0
14396,11831,567546,1,1,0
14397,11832,53225,1,1,0
14398,11833,567986,1,1,0
14399,11833,568335,1,1,0
14400,11833,569547,1,1,0
14401,11834,560230,1,1,0
14403,11836,568639,1,1,0
14404,11836,569567,1,1,0
14405,11836,569083,1,1,0
14406,11837,568639,1,1,0
14407,11837,569567,1,1,0
14408,11837,569083,1,1,0
14460,11879,567546,1,1,0
14461,11880,568346,1,1,0
14464,11883,560779,1,1,0
14465,11883,560781,1,1,0
14466,11883,560776,1,1,0
14467,11883,560782,1,1,0
14468,11884,560777,1,1,0
14469,11884,560780,1,1,0
14470,11884,560778,1,1,0
14471,11885,560775,1,1,0
14472,11886,560773,1,1,0
14473,11887,560774,1,1,0
14474,11888,560774,1,1,0
14483,11897,567947,1,1,0
14484,11897,567946,1,1,0
14485,11897,567945,1,1,0
14489,11901,545651,1,1,0
14490,11902,545652,1,1,0
14491,11903,569179,1,1,0
14492,11903,569569,1,1,0
14493,11903,568956,1,1,0
14494,11904,567843,1,1,0
